// Reference=MNI
// Muller R A, 2001: Autistic group
// Subjects=8
// Hubl D, 2003: Healthy controls
// Subjects=10
37.44	-47.74	-20.57
-40.54	-56.75	-20.03
41.9	-79.81	-9.01
-47.88	-75.06	-8.38
31.55	-67.64	39.16
-26.12	-68.7	44.37
45.16	4.26	31.86
-44.57	-1.48	34.49
43.89	13.11	8.83
-33.14	18.31	.35
40.73	26.72	19.99
51.75	-53.23	31.03

// Manjaly Z M, 2007: Autistic patients
// Subjects=12
-45	-78	3
24	-93	-3
33	-84	12
30	-99	3
30	-66	42
-24	-78	33
39	-78	-12
39	-93	3
-12	-75	3
-24	-30	0
-27	-60	57
33	24	0
9	-72	6
6	-69	-33
39	-81	9
-27	-90	3

// Manjaly Z M, 2007: Control group
// Subjects=12
-45	-78	3
24	-93	-3
33	-84	12
30	-99	3
30	-66	42
-24	-78	33
39	-78	-12
39	-93	3
-12	-75	3
-24	-30	0
-27	-60	57
33	24	0
-12	-72	57
-24	-3	63

// Ring H, 1999: Autism Group
// Subjects=6
47.15	-58.8	-13.06
30.05	-46.84	-8.29
-16.98	-43.95	-7.99
-17.96	-67.22	-6.03
20.42	-32.72	-3.79
-24.39	-50.97	-1.74
-8.27	-75.19	.1
58.69	49.95	2.22
17.45	-67.67	12.56
-46.69	-60.65	12.71
-12.42	-81.59	14.07
47.26	11.59	30.1
-31.81	11.11	31.05
48.35	6.31	30.53
-35	6.86	31.45
41.94	17.27	35.26
-46.74	14.62	36.51
-44.41	-38.23	40.91
-24.11	-21.74	45.99
27.32	-58.44	48.47
-18.62	-61.89	49.29
43.24	-17.73	50.45
16.65	-39.58	59.28
-14.36	-33.43	59.12
22.81	-86.13	7.35
38.76	-78.08	-.19
41.91	-75.32	-6.04
35.94	-55.42	59.27
-16.41	-70.96	55.6
-26.35	-84.31	7.77
1.42	-80.97	7.17
1.42	-80.97	7.17
53.58	9.54	16.82
44.02	18.88	28.41
-29.39	-67.21	36.48
50.72	-33.01	44.96
29.09	-63.34	-1.32
29.03	-58.48	-7.3
14.24	-80.89	7.01
19.64	-83.6	12.75
35.58	-71.25	5.96
32.46	-83.53	12.6
56.97	11.44	41.16
56.89	7.33	29.24
32.69	-53.75	53.59
35.94	-55.42	59.27
-11.06	-70.93	55.54

// Ring H, 1999: Healthy Controls
// Subjects=12
47.15	-58.8	-13.06
30.05	-46.84	-8.29
-16.98	-43.95	-7.99
-17.96	-67.22	-6.03
20.42	-32.72	-3.79
-24.39	-50.97	-1.74
-8.27	-75.19	.1
58.69	49.95	2.22
17.45	-67.67	12.56
-46.69	-60.65	12.71
-12.42	-81.59	14.07
47.26	11.59	30.1
-31.81	11.11	31.05
48.35	6.31	30.53
-35	6.86	31.45
41.94	17.27	35.26
-46.74	14.62	36.51
-44.41	-38.23	40.91
-24.11	-21.74	45.99
27.32	-58.44	48.47
-18.62	-61.89	49.29
43.24	-17.73	50.45
16.65	-39.58	59.28
-14.36	-33.43	59.12
22.81	-86.13	7.35
38.76	-78.08	-.19
41.91	-75.32	-6.04
35.94	-55.42	59.27
-16.41	-70.96	55.6
-26.35	-84.31	7.77
1.42	-80.97	7.17
1.42	-80.97	7.17
53.58	9.54	16.82
44.02	18.88	28.41
-29.39	-67.21	36.48
50.72	-33.01	44.96
29.09	-63.34	-1.32
29.03	-58.48	-7.3
14.24	-80.89	7.01
19.64	-83.6	12.75
35.58	-71.25	5.96
32.46	-83.53	12.6
56.97	11.44	41.16
56.89	7.33	29.24
32.69	-53.75	53.59
35.94	-55.42	59.27
-11.06	-70.93	55.54

// Takarae Y, 2007: Participants with Autism
// Subjects=13
26.17	-9.83	57.79
6.86	2.48	53.64
45.02	31.32	24.01
28.39	-74.89	42.03
4.77	-56.34	36.29
60.03	-65.78	-8.16
30.09	-90.42	-21.36
-38	-12.93	50.98
.45	-6.36	49.99
-20.8	-49.12	49.36
-9	-66.14	48.42
-47.86	-70.49	-4.3
-14.85	-89.09	-27.65
51.57	16.36	36.35
4.77	18.3	65.72
36.28	63.36	12.51
12.94	45.22	27.68
8.96	-46.26	28.7
58.01	-62.48	7.2
2.25	-16.46	1.75
5.36	13.34	1.44
-42.53	15.11	28.61
-21.48	73.42	10.1
-.89	34.73	30.95
.33	-25.16	27.03
0.09	-12.24	1.42
-4.26	13.28	1.56
-12.78	-64.5	-26.39
45.34	-12.6	47.77
3.69	24.81	67.41
38.76	28.42	42.17
49.69	-56.79	40.27
2.68	-69.05	37.38
4.56	18.36	38.95
21.49	-77.79	-22.33
-35.85	-6.23	54.86
-5.93	22.47	65.49
-36.09	39.61	42.09
-45.33	-52.1	54.35
.65	-72.43	48.84
-0.03	48	9.75
.3	14.11	39.35
.47	-34.71	41.22
-53.25	-71.03	-10.88
-40.58	-68.1	-29.12
30.5	-53.22	46.88
47.39	-81.58	8.92
-48.92	-63.81	-.39
-8.4	10.23	17.48

// Takarae Y, 2007: Healthy Controls
// Subjects=14
26.17	-9.83	57.79
6.86	2.48	53.64
45.02	31.32	24.01
28.39	-74.89	42.03
4.77	-56.34	36.29
60.03	-65.78	-8.16
30.09	-90.42	-21.36
-38	-12.93	50.98
.45	-6.36	49.99
-20.8	-49.12	49.36
-9	-66.14	48.42
-47.86	-70.49	-4.3
-14.85	-89.09	-27.65
51.57	16.36	36.35
4.77	18.3	65.72
36.28	63.36	12.51
12.94	45.22	27.68
8.96	-46.26	28.7
58.01	-62.48	7.2
2.25	-16.46	1.75
5.36	13.34	1.44
-42.53	15.11	28.61
-21.48	73.42	10.1
-.89	34.73	30.95
.33	-25.16	27.03
0.09	-12.24	1.42
-4.26	13.28	1.56
-12.78	-64.5	-26.39
45.34	-12.6	47.77
3.69	24.81	67.41
38.76	28.42	42.17
49.69	-56.79	40.27
2.68	-69.05	37.38
4.56	18.36	38.95
21.49	-77.79	-22.33
-35.85	-6.23	54.86
-5.93	22.47	65.49
-36.09	39.61	42.09
-45.33	-52.1	54.35
.65	-72.43	48.84
-0.03	48	9.75
.3	14.11	39.35
.47	-34.71	41.22
-53.25	-71.03	-10.88
-40.58	-68.1	-29.12
30.5	-53.22	46.88
47.39	-81.58	8.92
-48.92	-63.81	-.39
-8.4	10.23	17.48

// Keehn B, 2014: Autism (ASD) Patients
// Subjects=9
60.81	28.93	-8.31
38.31	79.78	4.41
-26.89	83.62	4.84
38.52	17.22	7.43
10.09	8.22	58.69
-23.36	-29.39	2.01
22.68	-5.11	22.86
-20.03	-28.08	18.59
38.94	-5.87	52.85
6.6	-68.39	-9.56
-38.96	-28.29	58.97
39.02	-67.68	37.96
10.25	-40.68	59.45
-10.19	-19.11	51.18
38.49	19.08	3.93
-32.46	-63.66	55.17
54.7	5.66	21.59
-6.93	-5.37	63.37
-48.85	-1.59	33.43
54.6	24.44	16.68
48.55	-78.43	22.03
22.89	.38	52.51
-29.68	-71.26	-2.21
-3.91	10.28	45.3
51.34	40.28	15.38
-22.86	-60.43	54.79
-10.15	-8.82	60.36
-16.87	5.49	25.78
35.7	-2.97	49.3
48.28	8.79	21.41
-35.83	-48.84	40.59
-45.44	-35.7	46.29
39.02	-67.68	37.96
26.08	-9.63	46.62
-6.94	-8.8	60.32
6.84	14.29	54.88
25.48	18.18	-20.38
-42.2	-45.19	47.05
-10.3	2.84	46
-.45	-44.17	56.52
54.54	40.3	15.35
-38.85	-56.84	61.37
26.14	8.57	61.83
26.3	-66.73	51.41
35.64	-89.31	6.36
22.9	-2.79	52.78
48.21	4.85	11.7
51.48	-48.31	-1.72
35.82	-67.7	38

// Keehn B, 2014: Typically Developing (TD) Controls
// Subjects=13
32.01	85.34	21.86
28.84	-50.5	-28.04
60.81	28.93	-8.31
39.02	-67.68	37.96
10.25	-40.68	59.45
-10.19	-19.11	51.18
38.49	19.08	3.93
-32.46	-63.66	55.17
54.7	5.66	21.59
-6.93	-5.37	63.37
-48.85	-1.59	33.43
54.6	24.44	16.68
48.55	-78.43	22.03
22.89	.38	52.51
29.23	-82.74	9.23
-29.53	-79.67	12.99
39.02	-67.68	37.96
26.08	-9.63	46.62
-6.94	-8.8	60.32
6.84	14.29	54.88
25.48	18.18	-20.38
-42.2	-45.19	47.05
-10.3	2.84	46
-.45	-44.17	56.52
54.54	40.3	15.35
-38.85	-56.84	61.37
26.14	8.57	61.83
-29.74	-75.21	-11.92
32.6	-71.15	34.98
37.39	26.48	3.32
22.9	-2.79	52.78
48.21	4.85	11.7
51.48	-48.31	-1.72
35.82	-67.7	38
60.94	3.9	-1.75
-17.14	-1.66	-11.54
38.48	-14.01	-11.14
-58.46	-24.63	25.43
3.59	17.18	51.33
22.66	-77.81	-8.95
-13.53	-73.23	12.27

// Bölte S, 2008: Healthy Controls
// Subjects=7
23	-72	-7

