// Reference=MNI
// Muller R A, 2001: Autistic group
// Subjects=8
34.43	22.34	32.7
-30.3	-65.59	57.54
-32.63	-52.17	38.6
-51.09	-16.89	14.66
-48.19	8.48	-15.38
-44.49	-5.03	43.7
-44.56	-5.71	34.84
-47.79	9.33	36.96
8.44	63.66	4.99
3.61	23.95	56.33
8.46	57.31	5.53
3.48	42.39	46.98
9.11	-22.71	57.95
22.97	-44.98	44.05
-4.92	-87.98	13.4
20.87	-92.88	30.25
14.29	-88.12	9.85
48.27	-31.87	4.74
45.14	-60.78	2.74
22.41	6.33	-8.2
51.69	-7.71	41.71
34.68	-26.67	45.72
-22.07	13.6	48.57
40.05	-16.44	53.73
-39.38	30.99	27.24
37.3	54.06	2.12
29.17	23.17	43.84
-22.1	-72.39	10.06
12.07	-72.44	6.33
-18.73	2.84	60.59
-35.78	-19.81	58.23
39.86	13.46	41.18
-39.42	37.16	24.49
-48.13	6.96	-7.44
43.36	-53.77	52.36
30.94	6.21	-10.52
31.41	14.35	53.47
25.47	56.47	-6.87
8.42	60.23	1.94
17.46	30.21	53.42
-32.48	-40.77	62.18
-10.15	-70.35	35.4
20.8	-70.59	29.49
14.29	-88.12	9.85
34.65	-84.14	18.2
17.23	5.81	13.09
25.61	6.35	-8.24
.21	-67.03	-5.14
-44.49	-5.03	43.7
62.12	-.35	11.98
-39.17	1.35	43.11
45.21	1.43	36.56
-47.83	12.25	33.37
-5.42	54.06	5.96
0.03	42	14.71
53.57	14.91	17.49
26.23	-47.7	49.82
8.97	-20.91	39.96
34.63	-39.25	34.51
20.88	-96.06	30.51
26.27	-21.92	66.61
48.48	-4.47	42.59
-22.05	13.77	50.79
-18.88	-1.96	39.81
51.47	11.98	21.1
-1.79	-72.27	9.82
60.18	-28.06	25.47
-21.03	-72.39	10.05
12.06	-89.08	-2.31
26.09	-102.94	9.84
-36.04	-72.99	3.58

// Müller R A, 2003: Patients with Autism
// Subjects=8
-56.78	15.66	-18.11
-27.84	53.04	8.53
-40.76	51.93	-4.61
55.83	10.67	31.2
-27.24	-3.38	63.44
46.37	2.38	48.73
33.19	1.87	2.09
-36.73	-25.13	72.06
-27.08	-67.6	58.79
46.46	-36.2	45.27
40.07	-35.99	48.67
-27.24	-92.37	27.41
36.85	-79.04	28.9
23.63	-63.43	-15.75
49.39	-65.42	-2.49
-21.47	22.98	-9.09
1.27	-23.18	11.24
10.8	-27.32	-1.9
-40.4	9.58	25.7
-40.8	54.85	-8.2
-24.65	56.23	8.23
-8.3	39.86	42.87
-31.12	32.44	-9.78
55.72	26.01	23.22
49.13	30.78	2.82
-46.68	17.42	45.19
46.26	24.33	43.54
39.95	18.71	54.12
-30.3	-71.05	55.77
-39.96	-58.41	54.82
-36.86	-52.82	44.28
20.99	-77.34	52.36
36.96	-81.19	42.46
30.17	-75.31	-4.79
65.28	-27.25	-5.88
39.69	45.72	31.79
-17.76	-64.02	21.58
-20.57	-46.73	80.38
21.12	-56.25	77.36
53.06	-50.74	63.14
8.11	-61.56	51.19
11.02	-51.42	16.85
-8.17	-103.83	1.39
-17.65	-105.77	18.39
-11.57	-59.69	-5.62
7.9	-73.64	18.75
17.48	-70.67	15.04
-11.57	-59.69	-5.62
-27.22	-3.12	66.76
40.07	-6.41	59.58
36.75	8.92	51.64
-46.43	-29.39	59.15
-20.6	-50.41	74
-24.21	-61.14	18.07
37.1	-69.87	64.93
53.04	-47.57	62.88
71.97	-34.16	28.08
27.4	-90.5	46.7
-40.31	-62.01	8.29
71.93	-44.45	18.91
-8.35	-69.45	-8.18
-43.49	20.62	44.89
-21.45	52.82	5.13
-30.46	-6.83	60.42
49.55	2.14	45.37
11.31	-5.55	73.22
-27.04	-70.51	62.38
52.81	-33.51	38.28
-27.17	-71.8	45.76
-18.16	57.04	18.12
-8.25	40.37	49.52
-40.77	55.1	-4.87
-46.68	17.42	45.19
-49.66	-65.84	42.17
-39.92	-71.1	55.88
-8.07	-56.59	34.23
-36.74	-77.94	49.73
49.75	-71.59	41.51
65.28	-27.25	-5.88

// Müller R A, 2003: Normals
// Subjects=8
58.95	13.09	20.92
-27.27	2.96	62.91
36.86	.17	62.41
58.95	13.09	20.92
-30.27	-57.59	64.68
-39.95	-35.18	66.25
43.43	-54.23	60.2
-30.5	-92.91	20.8
-11.39	-107.28	-1.63
42.88	-66.48	-15.71
17.45	-103.93	-2.24
20.5	-82.48	-14.11
29.98	-54.13	-19.95
-11.59	-20.34	7.81
-14.99	3.99	-7.58
20.22	13.46	-12.12
-21.32	-57.87	-22.39
-34.27	23.16	-5.62
-46.89	31.74	23.92
55.84	14.1	34.26
55.68	22.33	16.84
42.53	25.51	-23.42
-24.06	2.98	62.87
-1.69	8.95	55.42
-49.97	3.43	29.67
33.63	6.5	61.91
-27.13	-61.51	54.93
-20.8	-59.07	44.62
27.35	-48.24	56.54
-30.54	-96.59	14.42
-8.23	-101.17	-5.53
-30.78	-79.36	-10.44
7.86	-70.73	15.16
23.72	-85.63	-13.89
20.66	-90.71	3.3
65.28	-56.83	-16.78
-2.03	-30.83	-4.8
-14.71	-29.37	15.29
-8.34	-16.64	14.15
23.76	-29.13	14.83
7.58	-30.77	-4.92
7.56	-73.81	-24.73
39.69	45.72	31.79
-17.76	-64.02	21.58
-20.57	-46.73	80.38
21.12	-56.25	77.36
53.06	-50.74	63.14
8.11	-61.56	51.19
11.02	-51.42	16.85
-8.17	-103.83	1.39
-17.65	-105.77	18.39
-11.57	-59.69	-5.62
7.9	-73.64	18.75
17.48	-70.67	15.04
-11.57	-59.69	-5.62
-27.22	-3.12	66.76
40.07	-6.41	59.58
36.75	8.92	51.64
-46.43	-29.39	59.15
-20.6	-50.41	74
-24.21	-61.14	18.07
37.1	-69.87	64.93
53.04	-47.57	62.88
71.97	-34.16	28.08
27.4	-90.5	46.7
-40.31	-62.01	8.29
71.93	-44.45	18.91
-8.35	-69.45	-8.18
-43.49	20.62	44.89
-21.45	52.82	5.13
-30.46	-6.83	60.42
49.55	2.14	45.37
11.31	-5.55	73.22
-27.04	-70.51	62.38
52.81	-33.51	38.28
-27.17	-71.8	45.76
-18.16	57.04	18.12
-8.25	40.37	49.52
-40.77	55.1	-4.87
-46.68	17.42	45.19
-49.66	-65.84	42.17
-39.92	-71.1	55.88
-8.07	-56.59	34.23
-36.74	-77.94	49.73
49.75	-71.59	41.51
65.28	-27.25	-5.88

